Season,WTeamID,LTeamID,G_x,W_x,ADJOE_x,ADJDE_x,BARTHAG_x,EFG_O_x,EFG_D_x,TOR_x,TORD_x,ORB_x,DRB_x,FTR_x,FTRD_x,2P_O_x,2P_D_x,3P_O_x,3P_D_x,ADJ_T_x,WAB_x,Win_Perc_x,PPG_x,PAPG_x,Close_Wins_x,Close_Losses_x,Close_Win_Perc_x,Seed_Diff,538_Diff
2016,1437,1314,0,2,-0.20000000000000284,-4.0,0.017200000000000104,3.5,-1.3999999999999986,0.9000000000000004,2.400000000000002,-12.500000000000004,-0.6000000000000014,1.8000000000000043,-0.3999999999999986,3.5,-0.5,3.5,-2.3000000000000043,-5.0,0.3000000000000007,0.02941176470588236,-5.294117647058826,-5.852941176470594,0.0,-3.0,0.1558441558441559,1,-2.6499999999999915
2017,1243,1448,2,2,-10.200000000000003,-8.399999999999991,-0.0012999999999999678,-1.3999999999999986,-3.1000000000000014,2.700000000000003,5.900000000000002,-1.1999999999999993,4.599999999999998,0.3999999999999986,-4.600000000000001,-0.30000000000000426,-6.600000000000001,-2.299999999999997,2.4000000000000057,-4.799999999999997,0.3999999999999999,0.012310606060606077,-10.928977272727266,-10.966856060606062,0.0,0.0,0.0,0,0.12000000000000455
2017,1291,1309,7,0,-0.6999999999999886,0.5999999999999943,-0.0383,0.7999999999999972,-0.3999999999999986,-4.5,-0.6999999999999993,-13.0,2.1999999999999957,-10.399999999999999,-2.1000000000000014,-2.200000000000003,-2.299999999999997,5.099999999999998,2.200000000000003,0.5999999999999943,-1.6000000000000005,-0.048319327731092376,-2.42647058823529,-0.8403361344537785,5.0,0.0,0.106951871657754,0,0.5400000000000063
2017,1413,1300,3,-2,-4.0,-0.5,-0.10099999999999998,-2.8999999999999986,3.4000000000000057,2.5,-0.1999999999999993,-2.5,-2.8999999999999986,6.599999999999994,5.100000000000001,-5.800000000000004,2.3999999999999986,1.7999999999999972,3.400000000000002,2.299999999999997,-2.4000000000000004,-0.10833333333333328,-3.9583333333333286,4.975000000000001,3.0,1.0,0.019607843137254832,0,-1.1000000000000085
2017,1425,1344,3,6,5.0,6.099999999999994,-0.031200000000000006,0.8000000000000043,0.5,-2.6999999999999993,-2.400000000000002,4.600000000000001,2.799999999999997,-1.3000000000000043,-6.5,1.8999999999999986,-2.6999999999999957,-0.8999999999999986,4.0,2.5,0.7000000000000001,0.10227272727272729,8.446969696969703,6.556818181818187,4.0,-2.0,0.1527777777777778,0,-0.5699999999999932
2017,1112,1315,8,10,14.5,-7.1000000000000085,0.40449999999999997,0.30000000000000426,-3.0,-1.6999999999999993,-2.200000000000003,7.200000000000003,-1.8000000000000007,4.399999999999999,-11.100000000000001,0.10000000000000142,-1.6000000000000014,0.29999999999999716,-3.799999999999997,-5.400000000000006,13.2,0.20378151260504196,-2.4138655462184886,-8.84453781512606,-1.0,-3.0,0.11578947368421055,-13,16.659999999999997
2017,1139,1457,3,-1,12.400000000000006,-4.3999999999999915,0.2932,1.1000000000000014,4.099999999999994,-2.8000000000000007,1.0,0.8999999999999986,-1.3999999999999986,-1.1000000000000014,2.5,3.6000000000000014,5.399999999999999,-1.2999999999999972,1.1999999999999957,-5.099999999999994,7.3,-0.058064516129032295,-3.00967741935483,-2.8129032258064512,5.0,3.0,-0.032467532467532534,-9,10.989999999999995
2017,1196,1190,3,0,9.299999999999997,-8.199999999999989,0.19810000000000005,-4.199999999999996,-2.9000000000000057,-3.900000000000002,-1.0,2.0,2.1000000000000014,-2.5999999999999943,-4.200000000000003,-4.700000000000003,0.0,-2.3000000000000043,-4.899999999999999,-1.2999999999999972,7.1000000000000005,-0.03125,-1.3125,-2.84375,-4.0,3.0,-0.20588235294117652,-9,9.790000000000006
2017,1199,1195,4,0,7.6000000000000085,-8.200000000000003,0.2845,-0.19999999999999574,-1.3999999999999986,-1.5,2.1000000000000014,0.0,0.1999999999999993,4.600000000000001,1.3999999999999986,-1.0,-5.600000000000001,1.0,3.8999999999999986,5.599999999999994,7.6000000000000005,-0.00909090909090915,6.021212121212116,0.9060606060606062,-3.0,-1.0,-0.013574660633484226,-11,11.409999999999997
2017,1211,1355,6,19,9.599999999999994,-23.400000000000006,0.5116,3.3999999999999986,-12.699999999999996,-2.1999999999999993,0.9000000000000021,2.8999999999999986,-2.6999999999999993,-0.8999999999999986,-0.20000000000000284,3.5999999999999943,-12.399999999999999,2.4000000000000057,-7.899999999999999,3.0,17.5,0.4696969696969697,7.482007575757578,-17.00473484848485,-5.0,-7.0,0.275,-15,20.919999999999987
2017,1235,1305,0,-4,6.299999999999997,-4.5,0.12439999999999996,2.5,0.7000000000000028,-1.4000000000000004,3.5999999999999996,-4.699999999999999,5.300000000000001,-13.699999999999996,-2.599999999999998,2.5999999999999943,-1.7999999999999972,1.7999999999999972,3.6000000000000014,-1.4000000000000057,4.8,-0.12655971479500883,0.9081996434937594,1.058823529411768,1.0,4.0,-0.15000000000000002,-7,7.189999999999998
2017,1292,1278,1,7,1.9000000000000057,3.6999999999999886,-0.03260000000000007,5.399999999999999,2.799999999999997,-0.5000000000000018,2.1999999999999993,0.40000000000000213,-6.399999999999999,-9.600000000000001,9.000000000000004,6.100000000000001,2.6000000000000014,2.6000000000000014,1.8999999999999986,-5.1000000000000085,-1.7000000000000002,0.1515151515151515,-1.0606060606060481,-5.787878787878789,-5.0,-4.0,0.08333333333333337,7,0.04999999999999716
2017,1321,1435,1,5,-1.2999999999999972,1.4000000000000057,-0.033399999999999985,-2.3999999999999986,-2.0,-2.1999999999999993,1.7999999999999972,6.0,3.6000000000000014,-4.299999999999997,5.400000000000002,0.6999999999999957,-2.799999999999997,-3.3999999999999986,-0.5,-0.09999999999999432,1.9,0.11764705882352944,-0.17647058823528994,-3.088235294117638,3.0,-2.0,0.12631578947368421,-1,-1.190000000000012
2017,1323,1343,7,3,11.700000000000003,1.0,0.12159999999999993,0.3999999999999986,0.3999999999999986,-1.1999999999999993,-1.5,3.1999999999999993,6.100000000000001,4.200000000000003,-5.300000000000001,0.3999999999999986,1.3000000000000043,0.7999999999999972,-0.7000000000000028,4.099999999999994,6.300000000000001,-0.05042016806722682,7.178571428571431,7.170168067226889,3.0,4.0,-0.09523809523809523,-7,6.680000000000007
2017,1345,1436,1,-2,6.599999999999994,-5.1000000000000085,0.14329999999999998,0.4000000000000057,-0.8999999999999986,1.3000000000000007,-3.0,1.0,-2.700000000000003,-1.0,-3.6000000000000014,-2.799999999999997,-0.29999999999999716,3.5999999999999943,-1.6999999999999957,4.6000000000000085,4.8999999999999995,-0.06723484848484851,6.731060606060609,4.307765151515149,-2.0,4.0,-0.2797202797202798,-9,9.120000000000005
2017,1388,1433,-1,3,9.900000000000006,-2.1000000000000085,0.13460000000000005,6.799999999999997,-2.200000000000003,-0.3000000000000007,-5.699999999999999,1.8000000000000007,-5.600000000000001,-8.599999999999998,-14.299999999999997,5.399999999999999,-0.6000000000000014,6.299999999999997,-3.799999999999997,-8.899999999999991,2.5999999999999996,0.11029411764705888,-2.67647058823529,-9.911764705882348,-9.0,-6.0,0.11842105263157898,-3,4.459999999999994
2017,1437,1291,0,12,23.299999999999997,-9.299999999999997,0.5456,6.5,-1.7999999999999972,-2.099999999999998,-1.5999999999999979,7.099999999999998,-6.9999999999999964,2.6000000000000014,-10.5,9.800000000000004,-0.3999999999999986,1.1000000000000014,-3.0,-2.700000000000003,19.0,0.3529411764705882,9.35294117647058,-5.794117647058826,-4.0,-5.0,0.13286713286713292,-15,25.400000000000006
2017,1438,1423,1,-6,-5.900000000000006,-18.099999999999994,0.15959999999999996,-2.6000000000000014,-7.100000000000001,1.6999999999999993,0.5999999999999979,-4.199999999999999,-4.0,-4.800000000000001,-5.800000000000004,-6.0,-9.100000000000001,2.3999999999999986,-2.3000000000000007,-11.200000000000003,3.5,-0.15625,-16.53125,-18.46875,-11.0,4.0,-0.425438596491228,-7,9.829999999999998
2017,1452,1137,2,2,7.1000000000000085,-9.799999999999997,0.2146,-4.0,0.7999999999999972,-1.8999999999999986,7.900000000000002,11.099999999999998,4.0,1.6999999999999957,9.399999999999999,-4.5,0.0,-1.6999999999999957,1.0999999999999943,0.7999999999999972,8.5,0.0,5.82352941176471,-1.029411764705884,1.0,3.0,-0.07878787878787874,-9,12.86999999999999
2017,1458,1439,4,5,-3.9000000000000057,-10.5,0.08540000000000003,-4.799999999999997,-3.5,-0.1999999999999993,3.0,12.5,-4.600000000000001,-8.0,0.6999999999999993,-3.5,-5.899999999999999,-4.399999999999999,1.3000000000000043,-5.599999999999994,1.7999999999999998,0.047794117647058876,-7.308823529411768,-12.994485294117645,-3.0,-1.0,-0.03167420814479638,-1,7.820000000000007
2017,1462,1268,6,0,2.1999999999999886,0.0,0.026499999999999968,-0.5,4.100000000000001,-0.6000000000000014,-0.5,4.100000000000001,-6.799999999999997,2.6000000000000014,0.7999999999999972,1.0,6.899999999999999,-1.7999999999999972,-0.8000000000000043,-0.19999999999998863,-2.1,-0.12428842504743831,1.069259962049344,2.804554079696402,-5.0,3.0,-0.18888888888888888,5,-0.14000000000000057
2017,1116,1371,3,5,6.0,4.200000000000003,0.016100000000000003,1.5,-1.2000000000000028,-2.8999999999999986,1.0,-3.8000000000000043,8.800000000000004,0.5,3.0,0.3999999999999986,-1.2999999999999972,2.700000000000003,-0.8999999999999986,2.0999999999999943,1.1999999999999997,0.07904411764705888,6.481617647058826,3.8125,-2.0,-4.0,0.13765182186234826,-1,0.23999999999999488
2017,1124,1308,3,-1,7.0,-8.599999999999994,0.24429999999999996,-0.20000000000000284,-1.7999999999999972,1.1000000000000014,-2.0,4.199999999999996,0.8999999999999986,-9.399999999999999,-5.100000000000001,-2.0,-4.100000000000001,1.7999999999999972,1.9000000000000021,-4.0,8.1,-0.05913978494623662,-5.820430107526889,-5.034408602150535,3.0,5.0,-0.22488038277511957,-11,12.060000000000002
2017,1153,1243,1,9,3.0,-2.1000000000000085,0.0474,-0.7000000000000028,-4.399999999999999,-3.8000000000000007,-1.9000000000000021,6.0,-2.8999999999999986,-8.600000000000001,-4.299999999999997,0.30000000000000426,-4.100000000000001,-1.7000000000000028,-3.8000000000000043,-1.7999999999999972,3.8999999999999995,0.24688057040998213,2.7433155080213822,-6.115864527629235,4.0,-5.0,0.2958333333333333,-5,4.269999999999996
2017,1181,1407,2,6,13.299999999999997,-11.0,0.384,3.1999999999999957,-2.700000000000003,-1.5,-0.3000000000000007,0.8999999999999986,0.0,-0.8000000000000043,-1.5999999999999979,2.6000000000000014,-0.6000000000000014,2.799999999999997,-4.800000000000001,0.29999999999999716,16.7,0.18319327731092439,4.9218487394958,-2.289075630252114,5.0,-5.0,0.21739130434782605,-13,18.980000000000004
2017,1242,1413,2,8,24.099999999999994,-6.299999999999997,0.5439,7.700000000000003,-0.6000000000000014,-2.6999999999999993,-1.0,5.0,1.3999999999999986,-4.799999999999997,-3.1000000000000014,6.700000000000003,-3.200000000000003,5.899999999999999,3.0,1.1000000000000085,18.5,0.25,13.34375,3.5,0.0,-4.0,0.1568627450980392,-15,22.24000000000001
2017,1246,1297,5,8,12.799999999999997,-12.799999999999997,0.41469999999999996,0.5,-2.200000000000003,-3.1000000000000014,2.1999999999999993,2.3000000000000007,1.3000000000000007,4.399999999999999,3.0,1.2999999999999972,-1.9000000000000057,-0.4000000000000057,-1.7999999999999972,4.400000000000006,13.9,0.1654411764705882,11.066176470588232,-0.2555147058823479,-2.0,-3.0,0.08333333333333337,-13,19.450000000000003
2017,1257,1240,1,5,13.199999999999989,-12.700000000000003,0.4415,-1.2000000000000028,-3.6999999999999957,-4.699999999999999,3.0,5.5000000000000036,0.0,0.6000000000000014,4.399999999999999,-0.29999999999999716,-0.30000000000000426,-1.7000000000000028,-6.199999999999996,4.400000000000006,14.9,0.1875,8.5,-2.3125,3.0,-1.0,0.11372549019607847,-13,19.629999999999995
2017,1276,1329,6,6,-3.5,-4.700000000000003,0.014499999999999957,3.0,-1.3000000000000043,-4.0,-0.8000000000000007,-13.599999999999998,-1.8999999999999986,-7.299999999999997,-18.2,5.899999999999999,-2.3999999999999986,-1.7999999999999972,1.3999999999999986,-8.900000000000006,0.5,0.0728110599078341,-10.232258064516131,-12.263594470046087,3.0,-2.0,0.15441176470588236,-3,2.1500000000000057
2017,1277,1274,2,-1,0.7999999999999972,1.8000000000000114,-0.01429999999999998,3.0,-0.8999999999999986,1.0,-2.4000000000000004,-4.199999999999999,-0.8999999999999986,-0.7999999999999972,6.0000000000000036,3.1000000000000014,-2.5,1.6999999999999957,1.6000000000000014,3.5,-2.5,-0.0804924242424242,2.3522727272727337,4.67613636363636,0.0,4.0,-0.1428571428571429,1,-1.769999999999996
2017,1314,1411,4,10,20.400000000000006,-15.0,0.6178,3.6000000000000014,-1.0,-0.40000000000000213,-0.5999999999999979,9.599999999999998,-9.899999999999999,-10.0,-0.6999999999999957,1.0,-3.0,5.899999999999999,1.3999999999999986,2.799999999999997,12.8,0.11140819964349369,9.950980392156865,-0.8850267379679195,-4.0,1.0,-0.13461538461538458,-15,20.75
2017,1332,1233,3,11,8.5,-12.200000000000003,0.34420000000000006,2.1000000000000014,-3.6000000000000014,0.6000000000000014,1.3000000000000007,5.399999999999999,-2.6000000000000014,3.3999999999999986,-7.099999999999998,5.200000000000003,-1.6000000000000014,-1.7000000000000028,-4.900000000000002,-3.299999999999997,11.8,0.2014260249554367,-1.8039215686274446,-10.989304812834234,2.0,-3.0,0.18095238095238098,-11,11.810000000000002
2017,1348,1166,1,0,-3.4000000000000057,-1.1000000000000085,-0.021399999999999975,-6.800000000000004,-4.899999999999999,-0.7000000000000028,0.09999999999999787,8.599999999999998,0.09999999999999787,11.300000000000004,15.7,-5.199999999999996,-4.800000000000004,-6.5,-3.5,-5.0,-3.9,0.0,-8.181818181818187,-7.727272727272734,3.0,1.0,0.0625,5,-0.4100000000000108
2017,1376,1266,4,7,-13.099999999999994,-12.799999999999997,0.020199999999999996,-10.200000000000003,-6.700000000000003,1.0999999999999979,6.0,6.899999999999999,2.400000000000002,9.200000000000003,8.799999999999997,-6.800000000000004,-5.200000000000003,-9.5,-6.199999999999996,-1.9000000000000057,1.1,0.06451612903225801,-11.032258064516128,-10.451612903225808,2.0,-2.0,0.1333333333333333,-3,0.06999999999999318
2017,1417,1245,1,9,18.700000000000003,-3.3000000000000114,0.3853,11.599999999999994,-1.3999999999999986,-2.799999999999999,-3.1999999999999993,-9.0,-1.1999999999999993,-5.699999999999999,-8.899999999999999,10.600000000000001,-3.200000000000003,8.900000000000002,1.2000000000000028,5.099999999999994,13.8,0.26114081996434935,14.451871657754012,2.5098039215686185,-8.0,-7.0,0.16000000000000003,-11,13.75
2017,1425,1374,1,-4,-6.700000000000003,6.5,-0.14600000000000002,-2.3999999999999986,4.100000000000001,-1.1999999999999993,-0.40000000000000213,-6.200000000000003,5.0,0.7999999999999972,-0.6000000000000014,0.0,3.1000000000000014,-4.399999999999999,4.699999999999996,5.299999999999997,-5.1000000000000005,-0.15508021390374327,4.1675579322638185,13.358288770053484,5.0,1.0,0.02777777777777779,5,-7.25
2017,1455,1173,4,7,5.6000000000000085,-4.799999999999997,0.10699999999999998,0.6000000000000014,-3.9000000000000057,-0.6999999999999993,-1.5999999999999979,8.600000000000001,-3.1999999999999993,-3.0,-0.10000000000000142,-0.29999999999999716,-5.200000000000003,1.8000000000000043,-1.0999999999999979,0.4000000000000057,2.5999999999999996,0.11212121212121207,5.942424242424238,-4.160606060606057,-8.0,-4.0,-0.04705882352941182,3,6.019999999999996
2017,1112,1388,3,3,-0.4000000000000057,1.7999999999999972,-0.01770000000000005,-4.099999999999994,2.4000000000000057,-0.8999999999999986,2.099999999999998,0.10000000000000142,4.100000000000001,12.7,2.0,-5.399999999999999,3.0,-0.3999999999999986,1.0,5.8999999999999915,4.0,0.007352941176470562,4.264705882352942,8.941176470588232,9.0,2.0,0.050000000000000044,-5,1.5999999999999943
2017,1139,1292,-1,-6,6.5,0.30000000000001137,0.06990000000000007,0.5,2.8999999999999986,-0.5999999999999996,-0.1999999999999993,-2.900000000000002,3.1999999999999993,7.100000000000001,-1.2000000000000028,0.8999999999999986,4.199999999999996,-0.29999999999999716,0.5,1.4000000000000057,3.5,-0.13685239491691104,2.078201368523949,5.084066471163247,6.0,4.0,-0.06818181818181823,-8,5.239999999999995
2017,1196,1438,2,4,4.799999999999997,2.0,0.00990000000000002,-0.7999999999999972,-0.30000000000000426,1.299999999999999,0.3000000000000007,3.8000000000000007,5.0,14.200000000000003,0.20000000000000284,0.5999999999999943,0.6000000000000014,-2.6000000000000014,-1.1999999999999993,9.900000000000006,1.4000000000000004,0.0625,11.6875,10.9375,3.0,1.0,0.08333333333333331,-1,-2.1799999999999926
2017,1211,1321,3,13,6.599999999999994,-8.900000000000006,0.11639999999999995,6.899999999999999,-5.0,0.1999999999999993,-0.7999999999999972,-0.8000000000000007,-4.400000000000002,8.5,-9.200000000000003,7.5,-4.0,4.0,-4.299999999999997,4.599999999999994,5.7,0.29322638146167557,13.487522281639926,-3.9073083778966193,-5.0,-7.0,0.275,-7,11.11
2017,1345,1235,0,3,-3.4000000000000057,-3.1000000000000085,0.0031999999999999806,0.7000000000000028,-1.2999999999999972,4.200000000000001,-2.8999999999999986,5.100000000000001,-7.200000000000003,5.699999999999996,-2.700000000000003,0.9000000000000057,-0.8999999999999986,0.29999999999999716,-1.3999999999999986,0.8000000000000114,-0.9000000000000004,0.08428030303030298,-0.7537878787878753,-4.84375,-6.0,-1.0,-0.11153846153846159,-1,0.6899999999999977
2017,1452,1323,1,2,-3.8999999999999915,-7.1000000000000085,0.029299999999999993,-2.3000000000000043,-0.30000000000000426,3.0,8.900000000000002,10.599999999999998,1.0999999999999979,10.299999999999997,15.8,-1.1000000000000014,-1.7000000000000028,-2.1999999999999957,1.5,3.9000000000000057,0.5,0.02941176470588225,3.970588235294116,-2.882352941176464,-6.0,0.0,-0.1523809523809524,-1,4.11999999999999
2017,1458,1437,1,-5,-7.700000000000003,-0.5,-0.035599999999999965,-5.399999999999999,-0.6000000000000014,-0.10000000000000142,-0.6000000000000014,5.699999999999999,-1.9000000000000021,-2.1000000000000014,5.899999999999999,-8.100000000000001,-6.0,-1.0,6.5,-1.1999999999999886,-6.0,-0.17647058823529405,-5.735294117647058,-1.382352941176471,-2.0,2.0,-0.15384615384615385,7,-7.340000000000003
2017,1462,1199,3,-2,0.19999999999998863,2.700000000000003,-0.030100000000000016,-1.8000000000000043,3.700000000000003,2.0,-2.0,0.7000000000000028,-4.300000000000001,2.700000000000003,-3.8999999999999986,-2.3999999999999986,7.100000000000001,-0.20000000000000284,-1.5,-4.3999999999999915,-4.300000000000001,-0.13992869875222813,-7.836898395721917,0.08021390374332782,2.0,3.0,-0.08119658119658113,8,-4.8799999999999955
2017,1124,1425,-2,1,3.1000000000000085,-6.699999999999989,0.126,0.29999999999999716,-4.0,4.900000000000002,-0.7999999999999972,8.799999999999997,-2.0,-2.8999999999999986,6.100000000000001,1.2000000000000028,-2.200000000000003,-0.9000000000000057,-4.599999999999994,-5.0,6.6000000000000005,0.04692082111436946,-7.084066471163254,-10.149560117302059,-1.0,2.0,-0.0935672514619883,-8,6.47999999999999
2017,1242,1277,1,11,9.900000000000006,-0.4000000000000057,0.08110000000000006,2.1000000000000014,1.3999999999999986,-2.8999999999999986,2.700000000000001,4.900000000000002,2.3999999999999986,2.5,-4.700000000000003,0.7000000000000028,1.1999999999999957,3.1000000000000014,1.0,3.3000000000000114,10.6,0.2992424242424242,10.991477272727266,4.01136363636364,5.0,-6.0,0.32352941176470584,-8,9.39
2017,1246,1455,3,1,1.0999999999999943,-0.9000000000000057,0.011399999999999966,-1.3000000000000043,3.700000000000003,-0.5,-0.10000000000000142,-0.7000000000000028,3.5,0.5,-1.6000000000000014,2.1999999999999957,6.299999999999997,-4.900000000000006,-0.5999999999999979,3.700000000000003,4.9,-0.025846702317290582,4.032085561497325,8.982174688057043,9.0,2.0,0.15000000000000002,-8,3.4200000000000017
2017,1276,1257,4,1,5.700000000000003,6.099999999999994,-0.010299999999999976,5.600000000000001,6.199999999999996,-1.8000000000000007,-0.10000000000000142,-12.000000000000004,1.5,-3.8999999999999986,-11.599999999999998,5.799999999999997,5.200000000000003,3.0,6.199999999999996,-5.400000000000006,-3.1000000000000005,-0.06428571428571428,-2.731250000000003,-0.3008928571428555,-2.0,2.0,-0.11764705882352944,5,-3.9399999999999977
2017,1314,1116,3,7,6.099999999999994,-8.299999999999997,0.12760000000000005,0.30000000000000426,0.30000000000000426,-0.40000000000000213,0.10000000000000142,9.399999999999999,-9.200000000000003,-3.8000000000000043,-7.5,1.0,-0.4000000000000057,-1.0,0.6999999999999957,1.7999999999999972,4.5,0.05258467023172897,4.539215686274503,-3.0909090909090935,-2.0,2.0,-0.15384615384615385,-7,8.549999999999997
2017,1332,1348,3,8,6.700000000000003,-0.29999999999999716,0.06040000000000001,4.700000000000003,1.3999999999999986,0.7000000000000028,-0.09999999999999787,-0.3999999999999986,-0.1999999999999993,-4.800000000000004,-18.7,3.299999999999997,0.7000000000000028,4.700000000000003,1.6999999999999993,0.7000000000000028,5.6,0.12121212121212122,5.303030303030312,0.4848484848484844,1.0,-3.0,0.1517857142857143,-8,3.280000000000001
2017,1376,1181,-1,-2,-13.399999999999991,-6.599999999999994,-0.0353,-7.5,-1.8999999999999986,2.099999999999998,7.0,2.3000000000000007,1.8000000000000007,0.9000000000000057,13.3,-7.600000000000001,-3.5,-4.5,1.3000000000000007,-0.10000000000000853,-6.8999999999999995,-0.09400921658986183,-9.173271889400922,-5.28018433179723,-8.0,0.0,-0.13913043478260867,5,-9.180000000000007
2017,1417,1153,0,1,7.599999999999994,7.5,-0.011700000000000044,7.799999999999997,3.5,-0.20000000000000107,-4.399999999999999,-6.399999999999999,-0.7999999999999972,-5.699999999999999,-3.700000000000003,7.0,3.8999999999999986,6.100000000000001,2.1000000000000014,9.199999999999989,1.0,0.025846702317290582,15.893048128342244,14.509803921568626,-3.0,-2.0,0.06666666666666676,-3,0.6700000000000017
2017,1211,1452,2,9,2.3999999999999915,-3.0,0.02300000000000002,5.300000000000004,-7.699999999999996,-0.8000000000000007,-10.5,-7.899999999999999,-5.699999999999999,0.10000000000000142,-15.600000000000001,6.5,-6.5,2.0,-6.299999999999997,-0.7000000000000028,1.2999999999999998,0.2049910873440286,2.605169340463462,-5.172014260249561,0.0,-7.0,0.4083333333333333,-3,2.9099999999999966
2017,1242,1345,1,4,4.900000000000006,1.4000000000000057,0.01750000000000007,0.3999999999999986,0.3999999999999986,-0.6999999999999993,2.0,3.3000000000000007,5.300000000000001,2.700000000000003,7.100000000000001,0.8999999999999986,-1.3000000000000043,0.10000000000000142,2.3999999999999986,1.0,5.4,0.09375,2.59375,5.21875,7.0,-3.0,0.2850678733031674,-3,3.5700000000000074
2017,1332,1276,0,7,-5.5,-3.799999999999997,-0.0044999999999999485,-1.5,-5.5,2.900000000000002,-0.1999999999999993,7.699999999999999,-0.5,4.299999999999997,-0.8999999999999986,-1.7999999999999972,-3.8999999999999986,-0.5,-6.599999999999998,4.400000000000006,2.2,0.1627705627705628,3.8666666666666742,-0.17922077922078472,1.0,-4.0,0.18487394957983194,-4,0.4399999999999977
2017,1462,1112,1,-8,-2.0,2.3000000000000114,-0.044399999999999995,-1.8000000000000043,3.8999999999999986,1.7999999999999972,0.10000000000000142,1.2999999999999972,-0.5,0.6000000000000014,4.799999999999997,0.5,4.100000000000001,-4.5,2.3999999999999986,1.3000000000000114,-6.300000000000001,-0.2647058823529411,-1.647058823529406,5.911764705882362,-1.0,4.0,-0.18888888888888888,9,-6.6499999999999915
2017,1196,1458,-1,0,2.0999999999999943,-3.0999999999999943,0.03210000000000002,-0.5,-1.7000000000000028,-0.10000000000000142,1.5,-3.799999999999997,3.6000000000000014,7.300000000000004,6.0,-0.8000000000000043,2.6000000000000014,0.0,-7.100000000000001,5.799999999999997,1.3000000000000007,0.014705882352941124,6.340073529411768,5.150735294117645,0.0,3.0,-0.11538461538461542,-4,0.0
2017,1246,1417,2,1,-4.5,-8.299999999999997,0.03420000000000001,-6.899999999999999,-1.2000000000000028,0.5999999999999996,3.3999999999999986,4.399999999999999,-0.9000000000000021,14.099999999999998,8.100000000000001,-6.200000000000003,3.0,-5.300000000000004,-5.899999999999999,-0.8999999999999915,2.4000000000000004,-0.025846702317290582,-4.422459893048128,-3.7450980392156765,4.0,2.0,-0.050000000000000044,-1,4.260000000000005
2017,1314,1139,5,8,3.299999999999997,-5.400000000000006,0.057699999999999974,-2.8999999999999986,-2.6999999999999957,1.1999999999999993,-1.0,14.099999999999998,-2.0,-2.8000000000000043,-5.399999999999999,-3.5,-5.0,-1.1000000000000014,0.6000000000000014,5.599999999999994,2.9000000000000004,0.045943304007820096,8.043010752688161,2.521994134897355,-7.0,-2.0,-0.06643356643356635,-3,5.219999999999999
2017,1376,1124,2,-1,-7.700000000000003,-4.900000000000006,-0.01429999999999998,-5.200000000000003,-0.6000000000000014,-2.200000000000003,7.199999999999999,-5.799999999999997,2.200000000000003,6.300000000000004,14.399999999999999,-6.300000000000004,0.3999999999999986,-1.8999999999999986,-1.6000000000000014,4.5,-6.2,-0.09677419354838712,-0.12903225806451246,1.516129032258064,-4.0,0.0,-0.08421052631578951,4,-4.579999999999998
2017,1211,1462,1,13,2.200000000000003,-11.600000000000009,0.10150000000000003,4.700000000000003,-10.5,-2.1999999999999993,-0.3999999999999986,-4.5,0.6999999999999993,-2.1000000000000014,-6.5,4.299999999999997,-12.5,3.700000000000003,-4.399999999999999,3.0999999999999943,6.1,0.3520499108734403,9.958110516934042,-10.201426024955445,-4.0,-6.0,0.26388888888888884,-10,11.36999999999999
2017,1332,1242,2,2,-3.700000000000003,-0.7000000000000028,-0.015100000000000002,-0.6000000000000014,-1.7000000000000028,-0.5,0.6999999999999993,-1.7000000000000028,-0.1999999999999993,-1.6000000000000014,-3.6999999999999993,0.8999999999999986,0.8000000000000043,-2.3999999999999986,-4.400000000000002,-3.0,-5.0,-0.02651515151515149,-4.052083333333329,-7.01136363636364,-4.0,1.0,-0.10924369747899154,2,-4.88000000000001
2017,1314,1246,1,1,2.700000000000003,0.20000000000000284,0.009800000000000031,-1.1999999999999957,0.6000000000000014,0.5,-0.5999999999999979,7.799999999999997,-2.6999999999999993,-6.600000000000001,-1.8999999999999986,-1.8999999999999986,-2.0,0.20000000000000284,3.299999999999997,-0.9000000000000057,-0.5999999999999996,-0.06506238859180036,-1.6078431372549034,-0.6791443850267456,-4.0,1.0,-0.13461538461538458,-1,-0.5400000000000063
2017,1376,1196,0,-1,-7.8999999999999915,0.09999999999999432,-0.04930000000000001,-4.300000000000004,-0.29999999999999716,1.5,3.3000000000000007,1.8999999999999986,2.1000000000000014,0.0,10.5,-4.399999999999999,-0.30000000000000426,-2.5,0.10000000000000142,-0.6000000000000085,-4.7,-0.07258064516129037,-6.797379032258064,-2.014112903225808,1.0,-2.0,0.09999999999999998,3,-4.760000000000005
2017,1211,1376,3,11,9.099999999999994,-2.700000000000003,0.0645,9.300000000000004,-4.399999999999999,-2.1999999999999993,-7.199999999999999,-4.0,-5.400000000000002,-1.2000000000000028,-17.6,10.399999999999999,-5.399999999999999,4.800000000000004,-1.6000000000000014,1.9000000000000057,6.0,0.2922776148582601,13.091886608015642,-3.3968719452590435,-2.0,-5.0,0.275,-6,10.629999999999995
